ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,1,0,3,3,30,4,0.001168981,1,831,12.58955356,326,1,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,6,5.593001088,a939e66a742014637a2e55e7daa9ef24040439c6
0,1,2,3,1.260771794,14,3,206.6666667,4,107.0427431,3,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,4,1,0,0,6,7.940218584,63fd14ac6b8147b3f5e0748829b7283dc5211cd1
1,1,1,3,1.521928095,5,5,200.6666667,7,165.0821644,3,830,11.73013685,94,1,1,0,0,0,0,0,0,0,0,7,0,3,3,1,0,6,5.776103136,31423f2b25c3879f9913bad967a02bdb4a29fc73
0,2,2,3,1.5,6,2,314,6,345.7163696,3,829,12.16716121,333.5,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,5,4.536267636,f6b1c60650fcb36898a865dc883d9af42ef39507
1,2,2,2,0.918295834,5,1,173.5,3,9.023709491,2,828,28.14567917,332.5,2,0,0,0,0,0,0,0,0,0,7,1,4,2,1,0,5,2.859795463,8b6c95dcc9e4494af3374abffcb378941a77d220
1,1,1,1,0,1,1,200,4,0.000833333,1,827,27.14744315,93,1,1,0,0,0,0,0,0,0,0,7,1,4,1,1,0,5,5.664531361,c92fe84833742499ea80322cafb09a5012c0198c
1,1,1,1,0,3,4,201,4,0.0025,1,826,26.14744315,92,1,1,0,0,0,0,0,0,0,0,7,0,4,0,0,0,5,4.680288096,1c401f16b8c2725dec1488ec8419f4139d97448c
0,1,1,1,0,76,0,125,3,162.2152431,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,5,4.695145808,47cbd757c134f22e6b9133734bd46cfd651a4ece
1,1,1,1,0,1,1,40,4,0.044780093,1,825,40.93132845,243,1,1,0,0,0,0,0,0,0,0,7,1,5,5,1,0,5,5.619158524,c1147bda7fdcb054dba07e0240b44ca26f573955
1,1,1,1,0,1,1,40,4,8.25625,1,824,39.93187438,242,1,1,0,0,0,0,0,0,0,0,7,1,4,4,1,0,5,5.776103136,f2c9d300e820040679beecc482afe716abded11f
1,1,1,1,0,55,55,344,3,2.349733796,1,823,38.94565531,241,1,1,0,0,0,0,0,0,0,0,1,1,3,3,1,0,4,3.807422198,4883874f9fe0ef0594c9f595c0f2b8c6d50dcd97
1,2,2,2,1,2,2,173.5,3,43.76707755,2,822,44.4828232,330,2,0,0,0,0,0,0,0,0,0,7,1,3,3,1,0,2,2.859795463,70b924488ea707a684a5f1d2b5e58547a03b75ba
1,1,1,1,0,25,7,2418,1,1.231898148,1,821,43.48355532,325,1,0,0,0,0,1,0,1,1,0,7,1,2,2,1,0,2,5.776103136,8b5911f3a0fbc261c18dc428d2b5b50ecfe10144
1,1,2,2,1,2,2,242,3,1.806186343,2,820,42.48363044,324,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,2,4.276166579,bb77032202ef601b8f3318c945a4396bc863f359
0,1,1,1,0,46,6,2378,1,1.033634259,1,819,41.55516525,323,1,0,0,0,0,1,0,1,1,0,7,0,2,2,1,0,7,3.644763198,ff9d4e8c25e8cd6d963d629248ecdab4b161ef62
0,1,3,10,1.123434463,6397,4224,1246.6,3,564.0299653,5,818,40.55594208,322,3,0,0,0,0,0,0,0,0,0,7,1,3,3,1,0,7,3.788604234,34d12d18561b3abf410a62e81bae2a7cbad951b8
1,1,2,5,2.046439345,10,10,127.6,3,0.380416667,4,817,39.56205785,321,2,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,6,5.6409481,efc85fed8b3c345cf1996588c28fd26a51a84bea
0,1,3,3,0.475642857,67,8,911.3333333,3,0.457530864,3,816,38.56205785,320,3,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,6,4.947556635,26228264a80ff3a5eae962de667379f2690e236f
0,1,1,1,0,16260,15580,18607,1,741.3698958,1,815,37.56205785,319,1,0,0,0,0,1,0,1,1,0,7,1,4,4,1,0,6,3.533191422,5dc47780bda9533c8d4df2527283005a005a1cdf
1,1,1,1,0,1,1,518,3,0.046018519,1,814,36.56205785,318,1,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,6,4.621348167,b7d8c246456e222537b335ffaf9f880fb9296aad
1,1,1,1,0,4,2,28,1,0.004837963,1,813,35.56205785,419,1,0,0,0,0,1,0,0,0,0,7,0,4,4,1,0,6,5.919944172,7725eddbb7b98af99ed85ff33b18de426327a8b7
0,2,3,3,0.382542669,45,5,302.3333333,3,143.91049,3,812,34.56205785,367.5,2,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,6,4.58367668,550f0827b4679570f21047750e113e805cf33ead
1,1,1,1,0,1,1,332,3,434.6992014,1,811,33.56205785,417,1,0,0,0,0,1,0,1,0,0,2,1,3,3,1,1,6,3.643005727,b5a112e801b2bd241065a6319ad43ea1b9d2e92f
1,1,1,1,0,1,1,28,1,0.029467593,1,810,32.56205785,416,1,0,0,0,0,1,0,0,0,1,7,1,2,2,1,0,6,3.314291178,44484e3722a079da0e918fb1b4994bde795d3852
1,1,1,1,0,1,1,28,1,0.002974537,1,809,31.56205785,415,1,0,0,0,0,1,0,0,0,1,7,1,2,2,1,0,6,3.314291178,46e04f3bb2aa722289394256346abfbbc10d7410
1,1,1,1,0,1,1,218,8,0.00087963,1,808,30.56205785,414,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,6,6.122676727,60f867a0132b01a894b8b600943c526744026ba9
0,2,4,4,0.612069284,31,0,167.75,8,1.899114583,3,807,29.56205785,326,2,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,6,3.807422198,4df7eb077a7fff5a15739e42341c1f192a704d3f
0,1,2,2,1,2,2,207,3,411.9656597,2,806,28.56297423,316,2,0,0,0,0,0,0,0,0,0,4,0,4,4,1,0,6,5.008574772,e5c89d4c3320e9953377acc4b3bb5df754588e2e
0,1,1,1,0,3,3,106,2,148.51875,1,805,27.56297423,315,1,0,0,0,0,0,0,0,0,1,7,1,5,5,1,0,6,4.169177808,8467adfb409fd2723a7bc47712ceec51e74e35d0
1,1,1,1,0,1,1,39,3,2.092048611,1,804,26.56297423,412,1,0,0,0,0,0,0,0,0,0,7,1,4,4,1,0,6,4.536219432,dfc3bd5aa7f7e681a845d14e40b6581dccde5c84
1,1,1,1,0,1,1,83,1,0.147881944,1,803,25.56297423,314,1,0,0,0,0,0,0,0,0,0,2,1,3,3,1,1,6,4.192311871,23505777c38bcf393d6deb588086d8e0373abeef
1,1,1,1,0,1,2,50,2,0.000497685,1,802,24.5635095,313,1,0,0,0,0,0,0,0,0,0,4,1,2,2,1,0,6,4.677490848,b91c37e0b2519a4c3782481564d7d8bd2bb22621
1,1,1,1,0,1,0,49,2,0.007731481,1,801,23.5635095,312,1,0,0,0,0,0,0,0,0,0,7,1,2,2,1,0,6,5.792237767,899e48f7e89c4ad20fa1fb66118f70c186010008
1,1,1,1,0,1,1,11,2,717.189838,1,800,22.56357427,311,1,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,6,5.496295242,25c90d3ba2cb7a3aa54a191ba332b388ca5a6f4b
0,1,1,1,0,11,1,39,2,148.3958681,1,799,21.56357427,310,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,6,4.145350263,3ce024940085d724409a6c19e365b63c020cb6aa
0,1,1,2,0.721928095,5,5,58.5,1,794.1898495,2,798,20.56362858,309,1,0,0,0,0,0,0,0,0,1,7,0,1,1,1,0,6,5.31795777,6fcd799b1d0565f4aa9083c7ea0d453c4a70cbfd
0,1,1,1,0,1864,1333,1788,1,1003.161968,1,797,19.56362858,308,1,0,0,0,0,1,0,1,1,0,7,1,1,1,1,0,6,3.991336788,652822865c9ec30af38d5cb5449cf6cb225944f3
1,1,1,1,0,1,0,39,4,432.1491667,1,796,18.58373489,238,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4.6661767,0eebd6c096426ac7522a3dc9fadf5d2ae7838f24
0,2,2,2,0.591672779,7,0,368,4,0.044756944,2,795,17.59045043,272,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4.62830539,3d9428e8d79f59c381e93bab56f5c75ee94ca1f4
0,1,1,1,0,5,13,402,3,0.044537037,1,794,16.59048416,306,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,4,4.857156348,fc5f0e36e4282e043d9844fb3945b2dcae0a63bc
0,1,1,1,0,13,11,215,8,0.016111111,1,793,15.59052138,411,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,4,3.041019324,c70bd39a24320ecdd2c1c3d46756221f57aa26a7
0,1,1,1,0,6,0,33,3,0.009386574,1,792,14.59054553,410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4.090530426,923a759d5b5584406f7fbb3dfd03f04162a9369e
0,1,2,2,0.958711883,22,20,92,2,410.6996759,2,791,13.59054553,409,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,4.306417808,752b636f0db1a494895908f1ae364bd3a17f5e41
0,1,3,3,1.530493057,8,1,82.33333333,8,33.40414738,3,790,12.5910137,408,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,3.544656244,8534b1ae7c7bb5d58960214102f3cdd22b322456
0,1,2,2,0.918295834,3,3,152,8,0.011111111,2,789,11.5910137,407,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,4,5.429529546,1f649ea29540856a673747c05aaf725dd7165f0d
0,2,3,3,1.224394445,17,1,209,8,100.2654514,3,788,10.5910137,355.5,2,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,4,4.167788372,f122bd24511337f625b72d10e8823e645909b0d3
0,2,3,3,1.247556249,14,2,207.3333333,8,98.33841435,2,787,9.591026782,320.5,2,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,4,4.244817661,c70fc57f0feb9f020c46f2c47c402515487bf994
0,2,2,2,0.863120569,13,1,261.5,8,89.68454282,2,786,8.591045934,319.5,2,0,0,0,0,0,0,0,0,0,7,1,4,4,1,0,4,4.01313923,74023ed2a0c25715a1b73ea763a218e78fbb124c
1,1,1,1,0,12,0,287,5,0.791296296,1,785,7.610194075,91,1,1,0,0,0,0,0,0,0,0,1,1,3,3,1,0,3,3.60305404,d5bbd1386d8ab6eb294b1a6d4947d941ef730582
1,1,1,1,0,0,23,310,5,154.2191319,1,784,6.616290038,90,1,1,0,0,0,0,0,0,0,0,6,1,3,3,1,0,2,4.884160491,16b568a512952e65160df4dbce12603c31a08cb8
1,3,3,3,1.5,4,4,219.3333333,3,31.9432909,3,783,12.6093044,242,2,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,1,2.859795463,99661f909ee61127a3a68977928e3c8ad19e43b9
0,2,2,3,1.370950594,2,8,6,2,531.1960494,3,782,11.60932879,141,1,0,0,0,0,0,0,0,0,0,5,1,4,4,1,0,1,3.250481176,4cf8a8743a0a40862742635207c69aa29fdc412b
1,1,1,1,0,6,6,318,3,20.05650463,1,781,10.60932879,88,1,1,0,0,0,0,0,0,0,0,7,0,4,4,1,0,1,2.983885278,bb4fdfa3fa74e289a8a238a2fb9ae274d99542be
0,2,2,2,0.940285959,16,26,177.5,4,0.73943287,2,780,17.71532886,244.5,2,0,0,0,0,0,0,0,0,0,4,1,4,4,1,0,2,3.612023191,409ebb5ddd17afbc73f69ad6c9c61e6b979b6c5b
1,1,1,1,0,1,1,186,8,0.001655093,1,779,16.71716808,401,1,0,0,0,0,1,0,0,0,0,7,1,4,4,1,0,2,6.469250317,a25a08ec305a58572426b0eb53fb5d3926193950
1,1,1,1,0,1,1,186,8,0.029525463,1,778,15.71725625,400,1,0,0,0,0,1,0,0,0,0,2,1,3,3,1,1,2,3.845738281,5dfaeac060c3f4c606b8ed7f0235733f7cc6c05b
1,1,1,1,0,5,5,34,2,0.000740741,1,777,14.72080493,399,1,0,0,0,0,0,0,0,0,1,7,1,2,2,1,0,2,4.97138418,4d7ef1237ab985f918abe103cd2b818d05c2fc03
1,2,3,3,1.494918848,11,11,180.3333333,8,0.03779321,2,776,13.72080493,242,3,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,2,4.846190358,6f7116e8b7018efbd683b3b83e66bf9bcfe7576d
0,1,1,1,0,15,0,306,3,54.23399306,1,775,12.72080493,85,1,1,0,0,0,0,0,0,0,0,6,1,1,1,1,0,2,4.485702799,3c22d827cfe5651397dd20f230a7bba6ca0b7284
1,1,1,1,0,1,0,336,3,39.51310185,1,774,11.72101776,232,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,2.708862109,d8b34a06316f6ef423812ee895d8c5fe6ae30a20
0,1,2,2,0.863120569,17,4,103.5,8,0.010763889,2,773,10.72236789,397,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,3.528672856,93073965a9a0de3642680f57182a3c97984d047a
0,1,1,1,0,2,17,146,3,46.21990741,1,772,9.722367892,396,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,2,5.31795777,90272bd39e59c179a074118cb952ef291f33f474
0,1,2,2,0.522559375,16,1,13,2,337.5563889,2,771,8.722382628,395,2,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,2,3.973029519,a37148ea424ec664af3d77439b88a6a62c755a00
0,1,2,4,1.903967813,14,3,44,8,328.7212558,2,770,7.728260054,394,1,0,0,0,0,1,0,0,0,0,1,0,3,3,1,0,2,3.642590559,c82b24754d80e772e2f15d8eaef4944db7dc6507
0,2,2,2,0.918295834,2,1,229.5,6,35.07603588,2,769,14.13665851,312,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,4,4.225324786,38d1edf156e1984e4db15a4b76be0d1152e1fcb1
1,1,1,1,0,1,1,12,2,0.000196759,1,768,15.81891694,230,1,0,0,1,0,0,0,0,0,0,5,1,4,4,1,0,5,5.776103136,f3e771093cffaa84a0155d561dbab936369d4721
1,1,1,1,0,1,1,12,2,148.905,1,767,14.81891694,229,1,0,0,1,0,0,0,0,0,0,1,1,4,4,1,0,5,6.469250317,9c64924f6dd9e783e493a94edaac443dd6991041
1,1,1,1,0,1,1,71,2,585.0458218,1,766,13.81891694,392,1,0,0,0,0,1,0,0,0,0,7,0,4,4,1,0,5,4.677490848,0add9386355319c3309fbc60d494a7925f683af6
0,3,5,9,2.619863305,19,59,127.5555556,6,421.2727572,8,765,12.82243204,307.6666667,4,0,0,0,0,0,0,0,0,0,7,1,4,4,1,0,4,4.639604408,3f2ccde2339729fd82443de6eead889287143c73
1,1,1,1,0,1,1,125,3,0.000462963,1,764,12.17854857,84,1,1,0,0,0,0,0,0,0,0,4,1,4,4,1,0,3,5.776103136,5f834781aefe3bd3e6565724dbcb2fb18bf9e171
1,1,1,1,0,1,1,125,3,0.001215278,1,763,11.17854857,83,1,1,0,0,0,0,0,0,0,0,4,1,3,3,1,0,3,5.776103136,196ef44d9852ec782b4b5de25aa598dd417958de
1,1,1,1,0,32,30,123,3,249.3473727,1,762,10.17854857,82,1,1,0,0,0,0,0,0,0,0,6,1,3,3,1,0,3,4.395058227,264137b3df70474c3f2c8605940eb7ae298cf540
1,2,2,2,1,2,2,167,3,139.5843229,2,761,13.29712731,308.5,2,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,3,2.859795463,dfb286e58c011721a6f96750c12984b67827dbb2
0,1,2,2,0.811278124,10,6,15.5,3,512.8848032,2,760,12.29712731,303,2,0,0,0,0,0,0,0,0,0,4,1,3,3,1,0,3,5.858298014,1fee7132fdf00d9c8f3d3dd7f146640da94c8ee3
1,1,1,1,0,1,1,306,3,0.000578704,1,759,11.29712731,81,1,1,0,0,0,0,0,0,0,0,7,0,3,3,1,0,3,2.983885278,9b91c36580a606676e42cdbe7512f206e8ccae11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,4,1,0,3,4.487419227,8433887dc94abf26d0be101decdcbde994d24d97
1,2,2,2,0.943601631,19,53,183,3,140.4088657,2,758,10.29712731,234.5,2,0,0,0,0,0,0,0,0,0,7,1,3,3,1,0,3,6.103046221,99072982121fc563470bf0a2bd33aa576a157979
0,1,1,1,0,2,0,308,4,180.470463,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2,6.976333358,6ebd87b085ad76e657d07414ca0dcc8a69b382f1
1,1,1,1,0,1,0,330,3,43.75565972,1,757,9.392195267,226,1,1,0,0,0,0,0,0,0,0,7,0,2,2,1,0,5,2.708862109,0114f7cd6b30eca20a28160a35a5dcd9d2cacae1
0,1,1,1,0,1,1,169,8,135.720787,1,756,8.392309658,388,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,5,4.877165212,ff2dd6cd58d65c7c47682783c7befc5fe68a1b06
1,1,1,1,0,0,3,68,2,266.3932986,1,755,7.399277282,48,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,0,4,5.223360444,0d9edf3379ba40dfe0468162d75caa2de981a5c7
1,1,1,2,0.918295834,3,3,178,3,391.1634549,2,754,6.400256303,79,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4.374422946,1ad8abcf68939f69ae3107cb5bc77a590f874df6
0,1,1,1,0,1,1,15,2,1.16E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,5.927640277,085786ab841562cfe4f1404f8413ba2263e77b2c
0,2,2,2,0.811278124,4,0,225,6,280.2623206,2,753,7.557379183,306,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,4.050608212,aeb135de17b784f9b9465313697d5841a458410b
0,1,1,1,0,1,1,147,3,1.668113426,1,752,11.33032488,386,1,0,0,0,0,1,0,0,0,0,2,0,1,1,1,1,3,3.952713928,8c8572ce063c3494690ff7c2327190857ef463d8
0,1,1,1,0,2,2,28,3,603.4331597,1,751,10.37485829,385,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,2,4.893454377,0fe8203000bf8a62a733bb1c5423427e74161462
0,1,1,1,0,6,2,143,3,0.002974537,1,750,9.377509276,384,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,2,5.664531361,9ae8ca14eba9e00980460bb663a999208b3943da
0,1,1,1,0,1,1,143,3,491.2924537,1,749,8.377509276,383,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,2,4.94780092,fda0a18c5fa6645e6a521f8745a29d800ffd5ef4
0,1,1,1,0,3,3,406,3,0.023078704,1,748,7.377559221,302,1,0,0,0,0,1,0,0,0,0,4,1,2,2,1,0,1,3.96393267,b8ebffde7702d7a12ca7c811ecafa8f9d0505a50
1,1,1,1,0,1,1,406,3,202.342338,1,747,6.378265521,301,1,0,0,0,0,1,0,0,0,0,7,1,1,1,1,0,1,6.122676727,8f42ad5f5b91f5d0e7e3cef12b6e14e21cef6a2b
1,1,1,1,0,1,1,22,2,327.062581,1,746,10.54553254,224,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,4,4.586258904,944934691d148324dfc9ba8dbedc1e2d1a058300
0,1,1,1,0,1,1,18,1,529.977963,1,745,9.552540599,47,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,4.354038197,f87aa83afafbfa252ee9c738091ca304723bc69c
0,1,1,1,0,6,10,16,2,280.0738194,1,744,8.552540599,223,1,0,0,1,0,0,0,0,0,0,7,0,1,0,1,0,3,5.082955956,3ceb94a00f1f1bd5d0b5ff80abdf232b2506a28a
0,1,1,1,0,1,0,168,8,75.38315972,1,743,7.552540599,382,1,0,0,0,0,1,0,0,0,0,7,0,1,0,1,0,3,5.664531361,660725354eb346ac6f4f5c776838e59aed1230c3
0,1,1,1,0,2,2,87,2,368.0115394,1,742,6.552540599,381,1,0,0,0,0,1,0,0,0,0,7,0,2,0,1,0,3,4.77426984,12eadb9afa1b43db3698ed4b51f4a77ec967d54f
0,1,1,3,1.584962501,3,0,249.3333333,4,81.96266975,2,741,6.792057529,78,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,4,5.008574772,cd40c66a5d60b739b20760fda2fb3a275a5a70d1
0,1,1,1,0,3,6,171,8,56.56765046,1,63,4.711744841,30,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,4,6.469250317,4b3b2d08c152d2e67bbce1b704a1efe51321d81b
1,1,1,1,0,1,1,27,2,40.09,1,62,3.711744841,15,1,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,4,4.768651626,4dfe340c49e2bdb954e9efa7941b50dd4266788f
0,1,1,2,0.322756959,33,1,199,5,20.31779514,2,61,5.678884808,9,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,6,3.876276895,49f5a31f75465f513ad3d277ff4392283b798ce4
1,1,1,1,0,1,1,91,3,0.00056713,1,60,7.752538534,8,1,1,0,0,0,0,0,0,0,0,4,0,1,1,1,0,4,5.082955956,e6891670ce5beebe15a93071c4ebcee022222c11
0,1,1,1,0,2,0,89,2,396.932963,1,59,6.752538534,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,4.431356257,b90ead60f8ca374897a42df078f39d9136500daf
0,1,2,3,0.548954434,26,16,211.3333333,2,287.1089853,3,58,6.338606766,14,2,0,0,0,0,0,0,0,0,1,7,0,2,2,1,0,6,5.31795777,8e1e51f5c791405463f27a3918d08c166d5341fd
0,1,1,1,0,12,4,66,3,64.10244213,1,57,5.4219401,29,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,6,5.319632826,80960454505d3436abfdc511090fe87b186ac096
0,2,2,2,0.503258335,6,3,118,8,2.58744213,2,56,13.15011571,14.5,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,4,6.007152196,bc8bc03757769cc8631735b5367387c19c22d684
1,1,1,1,0,5,1,165,8,0.018946759,1,55,12.15011571,27,1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,1,4,3.635800617,0848a9c54598634ccb8c2ca3810f8df82d0c5155
0,2,2,2,0.99107606,7,2,244.5,8,1.613715278,2,54,11.15134724,27.5,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,4,4.244817661,618e78ebc427a61c7e295f0ce4a645c9db6ce4f6
1,2,2,2,1,2,2,164,3,66.25213542,2,53,10.27891809,26.5,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,2,2.859795463,f4af1e96608d643fec7fa01baf72dd1a9443ccc8
