ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,3,6,7,2.36293026,56,1,217.5714286,28,55.91936343,2,4332,80.77550527,1755.666667,2,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,7,4.867431858,935a6ebd361256b64078e4d0c59a03d4c8e8bef0
1,1,1,1,0,5,1,237,1,0.003449074,1,4331,79.7764233,2641,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,6.976505613,ae2de081a79e15439b65d4fc78a9e13144ef5b2e
0,2,4,4,1.711476876,50,7,174.75,2,81.5143287,4,4330,78.77725444,2350,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,4.42809127,fd9b64e562ef22751a3782fe27017c28ae2f76ac
0,1,1,2,0.970950594,5,0,699.5,9,27.56801505,2,4329,77.77733634,2059,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,7,4.89018939,f81a2b42e52fa95c1c242670dbc16061d5b78305
0,1,1,1,0,18,0,133,2,20.13533565,1,370,11.10798378,16,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,6.48533799,5a80f51b94b25c74a8d415e9189bcb3ec938d4fb
0,1,1,35,4.80377225,504,488,677.3714286,13,46.78760582,13,289,8.092826565,288,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,5,2.182828413,a9e79095cba1de34a026d4e02167dfc6403b7268
0,1,1,1,0,4,0,123,10,1.996736111,1,369,11.6161133,56,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,3,3.084091795,056e9dd26bf488e39a220e4237df31ee58ec06b9
0,3,12,13,3.471354487,19,19,346.3076923,12,282.8070103,12,6,0.100031819,2.333333333,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,3,11.36443261,23d0613082f684e83d07e679c2ed74e1ed1dae0b
0,5,16,26,4.27118106,501,45,315.1538462,41,22.27166533,13,4328,78.95070865,1238,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6.030007822,3f86d003be9f2efab85ecc9eafab14ac1406bd81
1,1,1,1,0,0,4,121,2,63.60425926,1,4327,77.95110809,309,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,4.806969771,b78ae08b8168fe027f2448c7beb3f993e614c43e
0,1,1,1,0,1,1,93,1,84.48475694,1,6,1.052114056,1,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,1,6.128280968,be67198077f2a255772abe52f502df53ca6b6112
0,1,1,1,0,1,1,84,1,35.41974537,1,5,0.052114056,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,1,6.677587113,e0311a9b63b184ecc3ca3975a6339f3ba0f83a82
0,2,3,3,1.525742675,119,2,187,4,647.8993056,3,4326,81.82991694,2347.5,2,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,7,5.332185413,7289da96a83173eb43aaadd840a499056cb61ba2
0,2,7,13,2.688853151,888,905,343.2307692,6,25.94724448,6,4325,80.82991694,2346.5,1,0,0,0,0,1,0,0,0,0,4,0,2,2,1,0,7,6.719277917,e05edb2471e2e23b1005b5c6fe36291dab8a5fd2
0,3,5,5,1.839757952,104,37,361,37,0.158784722,2,4324,79.92098548,1677,2,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,7,6.309057812,f7934698e91076d009a5a9a1335d1caa0aceb63d
0,2,2,3,1.278897903,37,3,547.6666667,10,42.11734568,3,4323,78.95682012,1321,1,0,0,0,0,1,0,0,0,0,5,1,2,2,1,0,7,4.464472,b354ef3af815118ba29887e837e273307a7feba1
1,1,1,1,0,3,0,334,5,48.55825231,1,4322,78.67862505,2635,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,0,7,5.062385749,0f7441f40578328e06650a97119fb2e2a56115eb
1,1,1,1,0,1,1,120,2,0.03712963,1,4321,77.67944144,2053,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,5.356275915,a061da3d9fdcbfaf51670e622a8d3508b7d2b023
0,3,16,29,3.451530839,19,190,455.5862069,42,103.575445,16,4320,76.72529927,1757.666667,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,7,7.076840961,a564e4cb14d9f724af5f2272990cdbffff0a7eb7
0,2,4,4,1.99225615,129,4,156.5,6,0.077962963,1,4319,77.18276154,2342,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,7,5.194323732,3958af03f3f29908ea953ff3999f43ed19219c9a
0,3,4,4,1.424386233,51,0,379.5,16,201.1099016,4,4318,76.21126898,1673.666667,2,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,7,5.011709989,9dff42cf5f425c4eff5913bc510b9c8ada687130
0,2,3,3,1.123957657,36,2,591.3333333,3,32.1088233,2,4317,75.23508895,2340,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,7,5.742841352,d11e7e37a42231503821e380e52dda758dfce1cd
0,3,3,7,2.276272323,285,2,117.5714286,20,14.7454084,2,4316,74.23551412,1574.666667,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,0,7,5.46518575,56c8ea85c1ba9acd1e02f54db8f2ff149d34271d
1,2,2,2,1,3,1,349,2,58.4984375,2,4315,73.49409382,1046,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7,4.734477814,02a097f794c3631611b3796f6ee8927683f25fa4
0,2,4,4,1.966980278,115,1,143.75,6,17.25056713,2,4314,72.49658672,2337.5,1,0,0,0,0,1,0,0,0,0,7,1,2,1,0,0,7,5.471582605,f554ebaa9c8db79b36020bf9ad314a1f7e57b25d
1,1,1,3,1.584962501,0,3,216.6666667,5,663.7616204,2,368,13.82754943,80,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,6,6.092520573,bed26fafffe9ba36ba922a58afcc3e5cbf098d01
