ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
1,4,4,4,1.950212065,7,7,88.5,2,4.436412037,2,57,7.002766798,27.75,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,6,1.873887883,e7a34d14433882ee29f373d91f9a7a1c2933ff12
1,1,1,1,0,0,1,1,2,0.001018519,1,56,6.002766798,46,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,1.973385546,a1ad5fabdae2218b92d399033d2fcbe5758d64f5
0,1,1,1,0,1,0,0,2,5.912743056,1,240,15.38674431,108,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,2.590442388,481ede0ee6a65bed37279e0011fa52145ecf7ad7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,6,3.625678824,2ec8062dd27ee17cf603d2a1e4da546e40060239
0,1,1,1,0,8,0,39,2,13.95023148,1,239,14.38674431,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,6,2.787501224,f0ece40e691db354a690ab2785aa892930b46b4f
1,4,4,4,1.905639062,8,8,86.5,2,4.63E-05,1,55,5.284632035,26.5,1,0,0,0,0,0,0,0,0,0,7,1,2,2,1,0,7,2.347775051,0060db4697ab6bb38547efdd6750bdb01eb3c7bf
1,4,4,4,1.836591668,8,10,87,2,12.78137153,3,54,4.284632035,25.5,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,7,1.873887883,e528e80f4ba5e3ca91d42ddb5eb8e5e871066827
1,1,1,1,0,0,1,1,2,0.000798611,1,53,3.284632035,43,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1.973385546,01c3d9d0d64a267fde40ec3fc40c4a48439b2547
0,2,2,4,1.396330705,21,25,63,2,47.49931134,3,238,14.35839499,58,3,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,3.379357923,ddf360a2d4b4444f2b9fb601a194df72b10a7fe3
0,1,1,1,0,5,1,233,1,0.043935185,1,237,18.0232997,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7,2.937015978,ae9dc7dc4eb69dc7cff7e2ea050f76a1d6399876
