ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,1,0,1,1,282,3,4.63E-05,1,243,12.22439125,107,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,2.409080683,a6ce23ae533ff83550e45c2d6f76bcbe5160793a
0,1,1,1,0,1,1,282,3,1.834594907,1,242,11.22439125,106,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,2.250691912,03620e697e70e827bafb82309dd44b9d160ddcc1
0,1,1,1,0,9,10,177,2,1.690671296,1,241,10.22984704,148,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,2,5.511359564,e864875f17f43825ce1b4348f56550b8732a291b
0,1,1,1,0,8,8,177,2,0.161122685,1,240,9.243884261,147,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,7,5.109000086,e23edb4b9a542d46985d7145609e20efeb8a8ed1
0,1,1,3,1.577406283,0,14,4.666666667,2,277.5143981,3,239,8.246048763,1,1,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,7,4.61547983,4f7c401aea3336e3b5e8bdd3e91ed2ab620a8c5b
0,1,1,1,0,1,1,282,3,80.20122685,1,238,7.246048763,105,1,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,7,3.744480053,1395a1905632bb66cee3a060a9ea7bcb00a3cd64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,2,1,0,7,4.141937119,0b0af705eb17ed3ef66869495a0695123251c3dd
0,3,8,9,2.163578834,67,39,118.8888889,2,192.24933,8,237,6.246613735,83.33333333,4,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,2.970777594,e1cda5a006bdd01bc6fcf3b3a917f4a854487a3c
0,2,4,4,2,5,3,220.25,3,59.34777778,3,236,10.14898728,124,3,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,4,3.692566484,7c8285faaff0b8b05172ffa0abfe2eb9b22d600e
1,1,1,1,0,1,1,104,2,0.124791667,1,235,22.69636769,102,1,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,4,2.958386827,21b614a60618b2c0d5723b7bd38a036d878a470c
